,column1,column2
1718,headed,0.00012229675919717427
2188,group,0.00012231143211852927
664,undies,0.0001226595509988542
1616,hi,0.00012404318569115798
526,knight,0.00012500618443796088
591,eatin,0.00012527679436074551
681,avec,0.00012622808418003006
2066,joshua,0.000127076293333094
2555,brittany,0.00012714881406644012
2435,kegelapan,0.0001279304890591849
2643,bookbag,0.00012928471741881122
2415,zero,0.0001296822171607328
1256,funeral,0.00013022291220401246
764,coming,0.00013106131729193242
1339,which,0.0001314002067054849
1292,themselves,0.00013155763622122528
1487,nephew,0.000132015583455403
632,his,0.00013231092716935926
2591,gezondheid,0.0001333527974478979
2329,ted,0.0001346266624156968
1353,moody,0.00013529994112645953
2757,estat,0.00013580331036079047
211,doctors,0.00013651423231167387
313,noise,0.00013677922430625034
2155,finger,0.00013719460221869238
2139,dish,0.00013864941497450156
2527,entier,0.0001390547953025143
2458,bigla,0.00013944455558786124
711,opinions,0.0001396138230246109
693,such,0.00014098289942136313
1125,babys,0.00014128254938732053
2680,lil,0.00014262279371481297
1150,crying,0.00014388979076238506
2325,loveyou,0.00014394030498965916
219,believing,0.0001441088797260954
183,prie,0.00014501027215961317
1870,dagje,0.00014637002605776347
1223,atleast,0.0001471465949297604
2178,eve,0.0001483267653681782
2203,message,0.00014881943278824089
299,),0.00014994935698549514
273,himself,0.0001501629809831618
763,news,0.00015052162284316057
2691,announce,0.00015089178238186066
1405,tights,0.00015185838889454902
1767,quickly,0.00015223543317279933
598,toreros,0.00015261408737000053
438,swan,0.0001531214511958096
1345,exterior,0.00015313828347147973
2063,bottles,0.00015486366234509672
496,be,0.0001560774227079619
2414,coke,0.00015624634320586758
1939,drakes,0.0001564164514099833
1211,washroom,0.00015648365871301167
1065,stu,0.0001565776702706408
2157,yellow,0.00015745687162785875
2156,nails,0.00015762268271539133
1888,games,0.00015873749554011127
403,down,0.0001589568264529509
1280,moral,0.0001591921742205843
1630,novo,0.00015944090517836806
1272,broads,0.00015953305617131362
1395,below,0.00015968133680173386
689,bien,0.0001600359527741721
2412,hello,0.00016021754846833275
1054,reefer,0.00016093923796855984
2110,submitted,0.00016094251856699476
1468,launch,0.00016335642179333924
2618,moms,0.00016432436763031696
2755,azul,0.00016470647319579934
575,girls,0.00016472649727127613
1401,later,0.0001649713157612324
2544,gettin,0.00016502522258426633
1493,talking,0.00016512532617275793
697,watching,0.00016639283863311409
2367,decreasing,0.00016647974532458355
1911,/,0.00016669841505799365
1118,pbj,0.000169499875145473
701,stunning,0.00016981403171722708
1329,fly,0.00017079137302474374
1577,playin,0.00017112627304436158
560,j.,0.00017171375586221848
2463,cologne,0.00017303408556134525
1685,ican,0.0001733661450607411
2532,rolos,0.00017357288017376385
1552,once,0.00017552565168668175
2363,delay,0.00017667494294651106
2269,pee,0.00017696129214561475
612,overwhelmed,0.0001776807259288394
960,ver,0.00017773637491411457
784,freezing,0.00017777392985593988
558,postpone,0.0001781343974963634
656,state,0.00017842862167110807
1921,alarm,0.00017844286043717955
1744,glasses,0.00017854917489499957
768,near,0.00017991516017966993
1984,easy,0.0001800929421931891
1537,choose,0.00018135988789173802
2010,constitution,0.00018177800144739627
486,open,0.00018213619415280736
905,fleet,0.00018357167026291046
466,cos,0.00018377255779728505
474,as,0.00018378961030995891
2357,papa,0.0001839066843371967
1149,before,0.00018394030174254537
2599,sooooooooooooo,0.00018425424940192407
2083,card,0.00018475214298972878
296,amazingggg,0.00018694858162969196
2076,50th,0.00018702406143268757
1629,para,0.0001873132461622797
2531,pack,0.00018752140985542245
2036,child,0.0001878179490320854
933,f,0.00018813294668566452
1676,enough,0.00018923851948761926
14,from,0.0001897996818315947
1513,cats,0.00019011563818467314
772,outside,0.00019133583682214556
245,ice,0.0001915564286916023
60,yaself,0.00019407904162847201
1749,spiral,0.00019463660833048262
2119,back-end,0.00019564210852385556
2422,gain,0.0001957163830295782
2182,basement,0.00019594574097826352
2227,petit,0.00019800726359700373
901,kelli,0.00019809639006959951
2497,dear,0.00019835177802474019
791,post,0.0001987144974738823
991,flush,0.00019966164366454908
2420,trucks,0.00019981102980623047
1838,-this,0.00020040110094445677
2138,advance,0.00020062353131843213
593,beer,0.00020081053287796885
843,others,0.00020128523469608103
1964,talk,0.0002017004238304058
709,car,0.00020176917379557962
1655,laughin,0.00020183951836888142
1066,drive,0.00020217366867613247
699,100th,0.00020268803355326511
1178,here,0.00020272303098781895
295,an,0.00020309956917675015
2593,geniet,0.0002046764244550976
1891,headliner,0.00020555380711610472
464,football,0.00020669771172800272
440,hands,0.00020699648566848075
2079,whether,0.00020718101271275565
1773,soho,0.00020747093927451712
172,mrs,0.00020824138849202432
594,las,0.00020919123477245266
589,salad,0.0002132568882471821
1657,specially,0.0002154237386579741
886,fl,0.00021552722885295972
264,me,0.00021854617180204779
41,follow,0.00021905772552124707
1893,band,0.00021910703857737967
2198,actively,0.00021925051325532143
1899,yum,0.00021998797021355229
2488,prima,0.00022028945137071577
983,mega,0.00022082072112043568
1890,double,0.00022142252140194585
104,less,0.00022179718095976242
850,candidature,0.00022183532033504165
120,mall,0.00022200318856290484
570,journalism,0.00022245871301209094
136,bud,0.00022298594508215374
2498,contests,0.00022355615411313312
25,so,0.0002241473204857564
2068,studied,0.00022444292529371417
436,candy,0.00022565422541085382
2398,ina,0.00022627579741608242
201,according,0.00022756932290444643
2505,born,0.000227820198472381
1323,nonfat,0.00022838526290876128
357,-,0.00022900092043122997
2520,stairs,0.00022926345430706688
788,awe,0.0002293525789860971
1135,pa,0.0002298376575077469
990,toilet,0.00023223347862381532
338,boxset,0.00023312537992789553
2516,animals,0.00023381717710872053
1675,rate,0.00023494419311112166
1512,genuine,0.00023498245019620769
1659,hopes,0.00023552378809680623
423,skip,0.00023556559896699216
241,off,0.0002356184048272349
2687,om,0.00023567179710014366
2224,ns,0.0002358546116931463
310,machine,0.00023716131081046512
1043,knowing,0.00023763926321481541
889,step,0.00023852915896700448
2274,bathroom,0.0002391191332999501
149,now,0.00023923704540697665
2053,difference,0.000240218201149335
1281,story,0.00024227064671392777
727,tribute,0.00024327466357665597
2501,entry,0.00024376322425561593
1058,then,0.00024444060431012815
1885,talented,0.0002445204995975859
1962,calc,0.0002453693893888149
2419,arrived,0.0002456167440281314
321,standing,0.00024847981750662605
256,make,0.0002504655869328535
2154,handshake,0.0002507723018932854
326,turn,0.0002516024467138128
1529,feels,0.0002523305171263591
1288,bar,0.00025361455603915026
2071,needs,0.00025362466069858876
1445,denim,0.000253906906694992
481,plans,0.0002555820758466255
1046,window,0.0002575641060464894
140,always,0.000258165045666699
2307,amount,0.0002589187312725512
2747,paso,0.0002603969231396933
2766,angst,0.0002614904797464615
46,on,0.0002623141702445595
878,words,0.00026246246675442757
1750,staircase,0.0002633294677160456
355,little,0.0002659987259867956
2512,jump,0.0002660088142479401
1311,receiver,0.0002662433700324313
690,sã,0.00026656843987472
2430,commercials,0.0002672257256852298
907,pub,0.00026759382845395447
2001,goh,0.00026863485649876765
1727,parts,0.00026904599035738414
259,ground,0.0002691307926634972
1059,eat,0.0002698803822156833
1051,kumar,0.0002702156672849487
1336,based,0.0002705933169710569
102,yesterday,0.0002713276214420209
649,ways,0.00027177194362115444
291,artists,0.00027223810080727437
2275,hoping,0.0002732131262987599
294,live,0.0002741366725018936
1119,ultimate,0.0002749584960193471
344,head,0.0002761331567467667
171,w,0.0002783166617209341
1677,talks,0.0002791974048234509
739,arms,0.00027939260826894145
1157,play,0.0002802341240363766
723,couple,0.00028197788952911984
319,heavy,0.00028247632505326017
1712,beside,0.0002831879615858206
1257,cry,0.0002837031990067598
1113,available,0.0002838083477511498
2390,unit,0.00028448875569324935
2519,cure,0.0002867992612399561
1653,gd,0.00028789706575087746
1993,clothing,0.00029025384696993383
2380,reaching,0.0002913160342426809
482,'m,0.0002957329195994928
1815,east,0.0002960686005986758
2028,tweetin,0.0002966295313668993
603,order,0.0002966416398648404
2317,waxahachie,0.0002968673109085534
2235,almost,0.0002971091283363926
1562,beard,0.00029757136546533454
1313,everybody,0.0002982853206474126
2387,awh,0.00029852343576649665
1427,piece,0.00029898316281709304
1052,3-d,0.0002991357810663884
166,a,0.00029941407398900954
2377,product,0.0003004457406415427
146,mixed,0.00030159858623370967
629,fais,0.00030183597245746506
2424,e,0.00030202926716329837
392,van,0.00030205334743759875
447,tonight,0.0003020769509347443
2570,subway,0.00030248752050203215
100,",",0.0003027893453498147
528,prologue,0.00030349196544385314
348,run,0.0003043638438522578
729,tonite,0.00030476008429722724
2402,alive,0.0003055428423861722
682,mes,0.0003058582056595314
2428,pm,0.0003061196082740105
2495,trade,0.0003066183838762244
1089,bull,0.00030670466123029397
434,get,0.0003068721905613607
1968,clear,0.0003074644925444916
1703,childhood,0.0003078634773435884
1163,bye,0.0003082120448322307
47,the,0.0003082494680851693
459,b,0.00030892207303093085
670,ca,0.0003092442977467556
1098,whatsapp,0.0003114531761705474
787,wheelchair,0.000312046341181458
646,deeply,0.00031268657672986624
293,city,0.0003147913893632053
1139,field,0.00031555993791144277
1167,tweeting,0.00031623684105319043
1237,bout,0.0003169255408906449
470,gives,0.0003177874670286813
1987,stefanie,0.00032078455977806197
2336,discover,0.00032136735119092413
2017,pieces,0.0003259849006565881
202,gallup,0.0003263765069870271
2784,dream,0.00032677001998551687
2682,alma,0.00032706800326843253
509,<,0.00032731880619839195
928,taking,0.00032827433340231984
2047,religious,0.0003286487758428034
27,.,0.0003305710624527051
1289,colors,0.0003327781601178623
730,'ll,0.00033297724810848594
1077,amounts,0.0003341077822053119
1534,app,0.00033507222134280916
1801,0,0.0003351262876035489
774,everywhere,0.0003359288392948167
2742,awesome,0.00033594844840773323
2150,va,0.00033834358306031163
1625,bom,0.000338687387273394
1076,mass,0.0003404081264443514
1895,togo,0.0003415006353881592
2034,2b,0.00034160578177026103
989,pen,0.000344357925773958
752,sick,0.0003457294889010649
684,et,0.00034598988459358984
336,half,0.0003477109178064199
89,of,0.00034814131646357653
1903,guest,0.00034906551042467943
1092,bit,0.0003501276245805314
1390,geweldige,0.0003513656688508921
1708,deserve,0.00035155610792989396
2120,cms,0.0003518046109416382
391,hou,0.00035318264352578025
803,klaar,0.00035323108680359087
2585,planned,0.00035350483822375645
323,shoulder,0.00035402180139773587
785,kids,0.0003540592198426248
955,estar,0.0003543089248018493
461,deep,0.00035521032693231017
1716,trousers,0.0003553441765231181
776,freebie,0.00035753138587917797
270,rt,0.0003579993480247744
2012,kindly,0.0003604209919653084
1140,power,0.0003605946568859458
2064,bottling,0.000360735516634623
1042,rap,0.0003621101905395001
942,wrestling,0.0003634418392213955
1940,performance,0.00036523627684542946
141,best,0.0003655479576412358
2746,mash,0.0003657648223884156
2432,lo,0.0003666272809191878
1688,read,0.0003669742592063889
1377,district,0.00036803582544692984
485,need,0.000369436042880898
1624,foi,0.00037068736204698085
1419,computers,0.00037209738977437705
900,hair,0.0003738924324169098
1247,pup,0.0003742268870178634
1452,sports,0.00037436593606995683
932,grief,0.0003755525656582121
1212,z,0.00037587979400793283
2538,retired,0.00037664966002719604
810,druk,0.0003767076805155926
2578,rec,0.00037844618921068385
2635,greens,0.0003785232910336042
1294,worker,0.00038071179392552406
2127,overnight,0.00038126328835360034
2750,pop,0.00038201714262930866
2168,morden,0.0003830943699392706
1587,snot,0.00038376692939027076
1850,imagining,0.0003848493717687338
1637,proud,0.00038520668136945963
1726,cutting,0.0003858191818866675
2773,mary,0.00038655460996688744
1426,=,0.00038655694586961704
66,concert,0.00038699426314903575
1871,north,0.00038714132375385665
2517,sorrowful,0.0003898942359330945
2405,windswept,0.0003903536832018839
1551,hang,0.00039055600203048
2502,fee,0.000391002485331354
1260,syd,0.00039230997985014577
2160,l,0.00039306433090365917
153,again,0.0003936133682764045
2613,whispering,0.00039407814210157407
1209,vodka,0.0003955001160313479
2183,lazy,0.0003956653431099153
2364,soon,0.0003960607479214123
173,h,0.0003969436203559772
337,friends,0.0003973871450063219
1335,arguments,0.0003981149199508934
1484,2011,0.00039841946797033957
1896,covered,0.00039886683220793836
2681,broad,0.00039888259089908995
1265,c,0.00039979689993174285
838,after,0.0004014360047919052
1231,in2,0.0004016267432562657
1369,samedi,0.0004020307688286402
2180,germs,0.00040469165964161964
1592,ahead,0.000405169971978346
515,ill,0.00040563310489320406
1800,moment,0.0004071938850784393
57,more,0.0004084550689638264
2121,opening,0.0004085287142490095
2334,robin,0.00040937713664265877
1742,update,0.00040942535059084237
1485,al,0.0004116438515738896
165,into,0.00041235810038092724
1965,late,0.00041267492854322194
2270,seat,0.0004127115318687874
203,nationwide,0.0004135712479017157
1488,both,0.00041365289904989164
62,wish,0.00041384314807772445
1843,heat,0.0004142307254487854
1568,kit,0.00041565223818366064
1634,esperar,0.00041653926720414125
483,cold,0.00041753776900296775
2078,debating,0.00042148362108610995
373,next,0.0004218085076026869
1622,09,0.0004220769486527191
2193,dc,0.00042291753173913447
2722,regular,0.00042326518334370185
962,chica,0.0004241976409477525
1300,passing,0.0004248008266200584
32,to,0.0004248323332331546
842,sacrificed,0.0004252094845869568
631,straight,0.00042623614103241863
1346,environments,0.00042776912007787586
740,started,0.0004277959485031418
1734,space,0.00042909079457222293
780,sola,0.00043082963377442875
2536,hill,0.00043237425089849595
927,huntin,0.0004324809850223821
722,sometime,0.00043311859938108255
2214,dreams,0.00043475783641525723
2347,cash,0.0004364445195161296
770,;,0.00043770803251834585
1669,worth,0.0004378159029690018
162,pass,0.000438332674582344
1106,hand,0.00043936838225923
2388,legs,0.00044050652467158365
426,depression,0.0004409959560980626
2781,cherry,0.0004411426714779221
736,rollin,0.0004413772352260332
1584,walkin,0.00044158778067868035
2233,returned,0.00044234940554889024
2289,conduct,0.00044238346807655833
1650,country,0.00044256575644276375
220,things,0.000442799356001204
995,pasta,0.0004431282473585433
1588,nose,0.00044361982587272917
2459,mo,0.0004436999145925597
2582,corn,0.00044392670913995697
527,rises,0.00044464809737611153
345,cross,0.00044470884831166585
498,babe,0.00044593647135459085
224,in,0.00044595695408271443
1914,puppy,0.000447023574841232
2461,matt,0.0004470865325097924
2552,final,0.00044876784520388196
52,!,0.000449224352090468
637,area,0.00045037711892425994
505,turning,0.00045067926362509593
1926,age,0.0004507788907006082
2436,yang,0.00045088771322866056
837,listened,0.00045328292381727404
1793,blood,0.00045369402037727824
824,wake,0.0004542894792770041
2199,better,0.00045641131833122823
2122,front-end,0.000457699809831422
645,boys,0.0004578309114388281
2631,build,0.00045813499626653467
2201,lucky,0.00045833421505079387
2345,lotr,0.0004583592095055072
244,cake,0.0004585255141708842
494,test,0.00045864940516208947
187,bus,0.00045892032059514237
2787,modeling,0.0004593664876154873
613,>,0.00045954148256801305
389,creatief,0.0004596648490991249
427,stage,0.0004608660458811173
2067,devon,0.0004615018837118203
2623,smelll,0.0004623097367523745
2642,carry,0.0004632230199269816
2101,vibe,0.0004638700973319998
1651,fall,0.0004642912436184597
2457,baguio,0.0004653680299829884
1741,unasked-for,0.0004656995009700935
1933,album,0.0004668705816078226
2607,stars,0.0004682517346029889
2652,mini,0.00046986854661828234
620,room,0.0004702631267380275
852,formal,0.0004704769868221999
2206,under,0.00047099704422943957
2319,goal,0.00047201748379765556
1432,pain,0.0004726513855618765
1352,nd,0.0004737805048752115
2413,consumed,0.0004752445519683461
1680,staying,0.00047603032804166426
130,new,0.00047705219381973364
902,longer,0.00047738101500201024
94,dressed,0.000478595705413473
1422,properly,0.0004786196802346886
1510,baby,0.00047922138078427146
508,back,0.00047927907511897695
1245,cupcakes,0.0004794822402443284
1798,tap,0.0004796767959102049
95,nice,0.0004824249581835788
1971,sets,0.00048455507626065904
227,clothes,0.0004846404562902155
176,1st,0.00048710447171493716
1694,visit,0.0004883998238875003
1200,independence,0.0004894702431692277
2383,remedy,0.0004909163351160396
123,am,0.0004909648524588588
918,sinterklaas,0.0004910734199801564
2043,tension,0.0004911023601456221
1553,sadness,0.0004928071870572
1406,-a,0.0004929331041926429
718,getting,0.0004940085290795898
2614,poo,0.0004941009681389703
342,'the,0.0004964114689851505
2581,fructose,0.0004964647670588925
2455,ng,0.0004967198673837874
368,your,0.000498514051937327
242,my,0.0004988454683536118
557,wait,0.0004989468167884457
2096,itunes,0.0004994479733373036
87,99,0.0005002394525105029
1544,princess,0.0005003545211675648
562,moving,0.0005005223265329449
1642,lives,0.0005016424061150682
2467,treatment,0.0005019472296790287
1048,entire,0.0005054949208670799
2240,across,0.0005055195549005564
1418,two,0.0005066503565100909
923,drama,0.0005067747360366202
2612,kindergartener,0.0005072980796796868
1268,student,0.0005078976973962788
1324,milk,0.0005084918947320747
1074,farewell,0.0005132005294665143
1258,body,0.0005136572347202474
1747,memories,0.0005137352387606857
1623,tahm,0.0005143627114984832
133,god,0.0005150036803492249
2443,ollies,0.0005159203862288038
1210,while,0.0005166515894684867
2695,forecast,0.0005187059403259443
572,making,0.0005188846312741706
1462,stay,0.0005210441487532389
1423,lifetime,0.000521074587183798
1144,over,0.0005210953636757877
2005,plan,0.0005214318514666827
2102,guests,0.0005230114367437052
2763,tears,0.0005234301918002898
1527,finally,0.0005237928737919397
588,pea,0.000524945952990357
96,today,0.0005257308058570099
79,marriage,0.0005263658578781591
2576,care,0.0005308270945144687
2704,whatever,0.0005316196701946386
503,level,0.0005322082173440471
2259,voices,0.0005322697009998186
2082,credit,0.0005326360538313192
1983,hotel,0.0005330465168862419
1701,apply,0.0005338062288081613
748,lake,0.0005345202754970792
2477,coat,0.0005348577330216999
1067,reformat,0.0005353449170732983
1305,following,0.0005358883991901113
2159,plates,0.0005373193656229152
2181,sigh,0.0005384743618787471
1397,opera,0.0005394120353296177
170,greeted,0.0005397469792648742
2409,middle,0.0005410372870421838
1690,vela,0.000544548197247014
1610,karma,0.00054459370823554
1416,goals,0.00054476628464245
1719,tuned,0.0005451829644400913
371,world,0.0005455851895031568
1477,sainsburys,0.0005463095606845209
851,2012,0.0005464071109342563
1928,master,0.0005467354638537668
347,long,0.0005471457666764392
421,myself,0.0005473198211886618
122,at,0.0005478166225501161
44,give,0.0005481718455488967
1181,werk,0.0005486531721970541
587,makin,0.0005502107046054556
2337,sounds,0.0005508305671321956
372,until,0.0005516031519817573
1748,anthem,0.0005548843766974555
2622,whole,0.0005557324199394876
1094,road,0.0005572976815791701
252,voice,0.0005580478247615811
55,ta,0.0005581343349889962
1508,d.c,0.0005590379442805541
2647,weimar,0.0005614745590328161
2438,apa,0.0005615221632901214
2228,attend,0.0005616700781399248
425,bargaining,0.0005617826948771036
1342,surfaces,0.0005638131993765242
258,pile,0.0005653358383176243
2085,500,0.0005655534822364028
105,bum,0.00056672292415905
377,special,0.0005725404159365599
1447,science,0.0005736371735425596
1951,inbox,0.0005759861821481077
1601,prelim,0.0005764666418398328
1827,central,0.0005773819132186712
2112,interview,0.0005775210378096583
2211,aar,0.0005776409985396606
1278,downtown,0.0005781075579944689
1110,thanks,0.0005812999788293766
609,having,0.0005824369881929622
1351,wit,0.0005840729742140888
292,radio,0.0005860847268828912
1055,proper,0.0005869080222240536
647,hear,0.0005880730638818152
349,anytime,0.000588767784846616
1147,able,0.0005889421898344974
1889,gig,0.0005893041534481176
2397,natural,0.0005900311162333621
226,set,0.0005923277371627144
939,flood,0.0005930707736691533
188,arrive,0.0005941298400488137
2571,quotes,0.0005941746314409021
1710,success,0.0005949099756393867
2610,delivered,0.0005965494614069716
1469,tests,0.0005974031315390662
862,luck,0.0006003914473699444
804,morgen,0.000600444956972232
1695,doin,0.0006005174536750714
1116,2night,0.0006011343402227954
1764,postage,0.0006023229401358733
370,end,0.000602835698589725
1091,usual,0.0006028518271171051
2300,cruise,0.0006036510123491422
582,m,0.0006038962191741071
1924,50,0.0006046954530875659
1597,starts,0.0006051816361656844
1828,basketball,0.0006052554436909521
196,tired,0.0006056953807982484
463,college,0.0006063956568670164
45,up,0.000606419943031387
2038,kneel,0.0006071001407815237
2717,19,0.0006077207616205719
218,yourself,0.0006081247778320993
1362,years,0.0006083471861286358
1090,high,0.0006106264047676458
2130,wet,0.0006109730985595026
1341,variety,0.0006110891774730134
381,our,0.0006123049085544443
2141,conversation,0.0006129628852513745
2247,express,0.0006132198504515779
2718,yearold,0.0006143207057173917
1185,18,0.000615529940099943
487,windows,0.0006157271627177604
103,love,0.0006186533967508647
1072,house,0.0006200596875275577
998,heerlijk,0.0006207013755838376
223,woke,0.0006239643640725687
2277,kingdom,0.0006244187879984016
1319,starbucks,0.0006245009157604598
1219,17,0.0006266129716871408
1252,amazing,0.0006274112738668133
1944,4.5,0.0006291496098255159
864,burning,0.0006309131542787776
2464,smell,0.0006323475320482305
1262,froggy,0.0006333196583539376
2092,braid,0.0006339614392623609
979,blasting,0.0006360337674482412
1302,encourage,0.0006386631681968589
1454,fire,0.0006404010417485059
2298,tam,0.000641315058426594
1474,green,0.0006453230865880522
1170,text,0.0006454351115231658
1617,join,0.0006460985025662116
2508,pebbles,0.0006469811374764865
204,support,0.0006470016263785269
15,vending,0.0006487199865774725
2666,misery,0.0006488686171807938
2511,speed,0.0006500905106245239
2241,gas,0.0006506828192424834
565,mama,0.0006520618848200301
1810,13,0.0006559545961967786
958,volumen,0.0006563311798424354
1824,computer,0.0006603507991545799
248,jasper,0.0006610751526243038
1355,help,0.0006628462872355387
976,helps,0.0006664665629999596
168,n,0.0006684993630627254
2032,bring,0.0006686032777871005
2760,total,0.0006718730356726524
1825,functions,0.0006724389420424854
1746,paradise,0.0006741399825244173
1326,coach,0.00067464364881508
2158,horn,0.0006789950908492726
1728,curl,0.000679559716543045
2697,skis,0.0006819621746637416
212,kidneys,0.0006821202369140912
444,anticipating,0.0006825028209113907
1168,program,0.000683377114304367
2374,myhouse,0.0006842203942770018
1790,return,0.0006858311046205515
2723,basis,0.0006891915320917218
298,everyone,0.0006896330031430954
65,throne,0.0006900851387017912
2089,babes,0.0006908524567724769
1961,pre,0.0006935224756652399
830,jumping,0.0006935257161911958
2780,scent,0.0006939683322801784
2192,meet,0.0006995707818793167
1598,1,0.0006997077023890854
59,for,0.0006999159379478569
827,running,0.0007002003038533241
484,feel,0.0007005476774485567
2598,sitting,0.0007017545838113791
182,*,0.0007051667004653163
2539,active,0.0007056113814613899
215,ahhh,0.0007056457194384955
2256,babies,0.0007058485972827516
1567,drum,0.0007074325892022052
2024,âœ,0.0007081265059524544
1619,students,0.0007081324735798173
721,present,0.0007084283787330166
121,packed,0.0007128413827922531
1004,well,0.0007144005344312918
712,thoughts,0.0007150818190760451
1421,connect,0.0007160044314059892
491,chemistry,0.000717167441430757
302,early,0.0007175615669470416
2284,pantin,0.0007178432279166315
2197,smalls,0.0007179383653921832
1866,paper,0.0007211749977550609
1614,52,0.00072161335091373
1411,bible,0.0007231820354943221
1413,faith,0.0007238484658889964
1095,works,0.000725937688102368
545,21.00,0.0007265576952814837
287,covering,0.0007269398718046081
11,every,0.0007270104547079466
1531,rich,0.000727098894974299
1670,hw,0.0007306316776840057
246,cream,0.000732927443056758
142,sky,0.0007361338550642694
2714,astral,0.0007389942748941111
1017,badminton,0.0007416032585887395
2013,prepared,0.0007419599927828264
1560,november,0.0007421943763602055
1906,overtime,0.0007429754933886164
1853,break,0.0007439047824729989
959,y,0.0007450213429941047
184,pour,0.0007465071682570884
1970,confidence,0.0007466050612659471
449,great,0.0007467521407036799
1797,sleepin,0.0007476269879721087
112,with,0.0007494772476992662
2410,elementary,0.0007496658026997565
2636,cooked,0.000752865289666001
1143,sincerely,0.0007529453421730489
874,everything,0.0007536819124739809
189,plus,0.000753838142522292
2095,worked,0.0007551188330865436
534,excited,0.0007569745003236355
1295,planner,0.0007578469876568344
2312,focus,0.0007606382863089331
405,knee,0.0007622011352598973
1580,charger,0.0007628226015129578
1509,tmrw,0.00076340748286266
37,and,0.0007648705724978586
993,wash,0.0007662646083375352
1020,educ,0.0007695637600857531
71,26,0.0007724379613752154
2062,popping,0.0007730132972402898
2000,p,0.0007745640168020999
1565,keyboard,0.0007760682932354296
290,2,0.000777519937623479
281,feeling,0.0007776925960932934
1740,sound,0.0007788164601921041
737,home,0.0007814060097639825
469,drink,0.0007817036701026591
288,all,0.0007829228731654935
1833,glad,0.0007832091259142019
1254,song,0.0007832714717437007
908,food,0.0007857917063267827
178,staff,0.000786488815193866
2724,somethingnew,0.0007865976541526882
2355,rumah,0.0007880535254844121
2595,walk,0.0007890617366031958
2250,rewriting,0.0007892211426999579
1207,water,0.0007895710863259114
1251,waiting,0.0007910622974629738
1470,three,0.0007919248117950774
2729,solo,0.0007961045974054787
1958,todos,0.0007966732678768109
1142,chat,0.0008003313438212054
802,80,0.0008014667386864537
243,birthday,0.0008017703584914958
2340,pages,0.0008020693235153129
2285,chez,0.0008039871668474595
1559,shave,0.0008066754579016123
2129,office,0.0008090895860039361
2702,translation,0.0008110183831237298
2444,months,0.000811898304541886
946,surgery,0.0008121401237600221
507,moon,0.0008122181563920653
346,free,0.0008147715694187172
1337,offer,0.0008162463016919434
1763,+,0.0008181857127250976
1855,freedom,0.0008186380177353634
1897,baileys,0.0008189384986817934
2667,fam,0.000819187760362595
2406,brings,0.0008198908623281511
278,heart,0.0008200427357331831
1461,hope,0.0008256356682092703
1635,developing,0.000825840372803369
1595,thru,0.0008264015739968716
402,walking,0.0008268951305585885
1449,lesson,0.0008318869512819678
2341,unfold,0.0008333758895165783
1439,mums,0.0008339376763029551
1542,stretch,0.0008342598787313664
352,doing,0.0008352499118706721
2283,bees,0.000836696328553926
500,barber,0.0008374854470268123
1201,wishes,0.0008390822805281456
1053,smells,0.0008402867555672685
2651,times,0.0008415288071582692
1006,book,0.0008416565335666116
2115,environment,0.0008457665037144951
49,night,0.0008458159936630259
1593,boost,0.000847022097640644
2070,tuesday,0.0008498612786122265
1918,retriever,0.0008513079812970439
1549,outings,0.0008551142944351653
1994,19th,0.0008553249191975408
968,o,0.0008558685810728043
1808,shop,0.0008566714219197155
282,good,0.0008581182202499297
640,sum,0.0008588024409793347
417,class,0.0008590820604458125
2126,laptop,0.0008595233485514604
1916,lab,0.0008605958056874344
145,sorrow,0.0008627104314922804
1122,sweet,0.0008627760793437471
2190,graduation,0.0008642260333324858
677,eating,0.0008649162068051701
1996,dec,0.0008651456670179011
2041,congratulations,0.0008662227349263327
610,ideas,0.000871521638047911
781,campo,0.0008716026366379296
2567,til,0.0008743699618711902
1803,100,0.0008773318316820089
2290,background,0.0008785874425992842
214,lecture,0.0008792612275149218
2134,coverage,0.0008795768747610423
2619,starting,0.0008807507737783803
380,giving,0.0008834362728629189
1328,season,0.000883570244341675
1049,theatre,0.0008842816909172583
2510,needy,0.0008851731361564631
2416,channeling,0.0008853245325411294
1935,log,0.0008864260594472832
1995,20th,0.0008876577720390226
510,3,0.0008910943040090525
1056,grammar,0.0008929053978739217
1666,rolling,0.0008934373872984717
2344,teachers,0.0008937971992005084
237,job,0.0008956245235322894
2483,cor,0.0008965053100201529
2638,noel,0.0008995728537129074
518,11,0.0008997035820449414
720,mas,0.0009018752887986114
177,time,0.0009032946723983602
1511,till,0.0009053932369104597
2184,feet,0.0009075487348311872
1317,baristas,0.0009092425099120184
2670,mid,0.0009096828247787829
601,extra,0.0009101570771863119
1563,sip,0.0009117544859311061
2253,observing,0.0009152977152329221
753,hearing,0.0009154289889618587
277,softness,0.0009171201257692721
1132,done,0.0009190040945445536
2272,lit,0.000924182543623201
2123,connections,0.0009257310174632597
1412,living,0.0009258032643313226
2548,texts,0.0009261612940165017
2394,perfect,0.0009284303333514633
1564,blend,0.0009370859261254668
951,dinner,0.0009379175823490035
2778,january,0.0009389860471303501
1546,flowers,0.0009433785684224778
1299,20,0.0009464860639696829
1381,birth,0.0009476959447822843
1037,laughing,0.0009492003740650501
467,family,0.000949348774196427
1459,cheerleading,0.0009495724868365899
931,stages,0.000949886628383933
