text,label
There are immigrants in this country that are having a hard time assimilation in to the American Culture. The article blames Trump I believe there are most things at work here than just him. It seems the system is working as intended and it was in place before Trump. People need to be able to assimilate as it keeps our country at peace. What do you think we should do about it?,1
"It kind of worries me a little bit because sometimes I go through phases where I have a really hard time falling asleep or staying asleep. It's so weird. It happens or no reason and it last's for like 2 weeks and then all of a sudden stops and doesn't happen again for awhile. Sometimes I'm so tired and I really want to fall asleep but I just can't. I try everything, melatonin, warm milk, an eye mask and a fan or white noise but nothing works and then all of a sudden I'm fine again and no problems.",1
"If it's not bad enough that the father is a child molester who molested his own child, the mother had the nerve to join in on the abuse. I doubt very serious if she was forced to do it as she could have divorced him or left him rather commit such a heinous crime and money is no excuse. I wouldn't molest my child for all the money in the world. These people were just sicking perverse sorry excuses for human beings.",1
It's about time! I really support them doing this petition. I hope that they take it seriously and are able to liberate the Saudi women who have been oppressed for so long. You would never see that kind of ownership/guardianship system in places like the United States. Maybe feminism really is sparking change around the world.,1
"I would feel absolutely horrible to be in any of these parents shoes, I feel like they probably think they are completely lost, anxious, deserted. I would be a complete mess. I dont know exactly what i would do in that situation. I feel like the chaces are good neough for them to try for that second baby but i do inderstand them not wanting to rry because of the small chances of the other one having the zika virus anyways.",1
"An article talking about increasing the deportations of Haitians is one that I feel for those involved. Haiti has been brutalized by mother nature, and the Clintons, and people are trying to get somehwere to survive while the country recovers. The U.S. let's them in to ship them back out and that is a bit ridiculous. It's not a situation where those from Mexico just sneak over and hide from society. These people need help but it doesn't shock me that the U.S. wiould do this in a time of need. Sympathy felt but helpless to do anything about it.",1
isis is now one of the major terrorists group operating in iraq . the Iraqi security forces are in constant war with it . isis have killed around 800 ppl in Iraqi city of Mosul and using 1000s of civilian as human shield to stop Iraqi forces advance and it make me worried that when it going to stop . we eliminate one group and another one pop up . this is a major concern for the world,1
I'm sorry to hear that about Dakota's parents. Even when you are adult it must be hard to see your parents splitting up. No one wants that to happen and it's unfortunate that her parents couldn't work it out. I hope they are able to still remain civil around the kids and family. Just because it didn't work romantically doesn't mean it won't work at all.,1
"I feel like there is so many people out there that are less fortunate then us, we need to take a second to see how people feel about themselves and the situations they are in and the people around them. I feel like the person writing this has gone through alot in his life and this all just adds into the fact of everything else",1
Its sad that now and moving forward in my lifetime we will see many older actors and actresses succumb to death in its many forms. It makes me feel for those people and gain a sense of time in a view that is not endless. I can put myself in the shoes of someone older and battling health problems and it saddens me to do so.,1
I always read about these house fires and never think about them again. That is something that I should do less of. Maybe I can find a way to donate time or money for families in tragedies so that they can get back on their feet as soon as possible. This recent reversal of my attitude was because a friend of mine recently had their apartment burn out due to a building fire.,1
"This is awful! I just read that a family lost two family pets and their home due to a horrible fire, still in investigation! This is one of those times when I let my mind wander and I think, what is going to happen to them? Where would they sleep at night? And the pain they must feel for not having the pets, and a place to call their own.",1
I read that apparently a man in Georgia was accused of deliberately leaving his son in the car to die from the heat. I really hope he gets the death penalty and they leave him in a hot car just like he did to his son. The world is filled with evil people and it was really disturbing to hear this story.,1
"I hate that tourism and economy end up hurting our animal's habitats! People are so selfish while traveling, and they do not think of how their actions will effect the wildlife in the area. Please remember to clean up your trash, do not litter, and do not leave items out that will potentially hurt animals when you are visiting an area. Countries need to spend more time and effort on saving natural areas for wildlife.",1
"I just can't imagine that this poor 4 year old was blinded the way she was. But then I wonder if it is truly an act of justice to carry out the same punishment on the perpetrator. It seems so human to want revenge, but it also feel so useless. In a way it seems to make ""us"" as ""bad"" as him. It just makes me sad.",1
"I just read this article about a haze that was responsible for killing 100,000 people. Can you believe that!? The haze was caused by fires used to clear rain forest, if I remember correctly. I mean could you imagine that happening here. It is unfathomable. I know we have our wildfires but very few people die to them. Imagine what people are going through.",1
"Hello, I have just read this article and have to say that it was a very good and interesting read. It is about the Chartered Institute of Environmental Health and they discuss how smoking should be banned in all parks, zoos, and playgrounds to reduce the chances of children growing up thinking that using cigarettes is normal. I can see why some might say that this is the last step before criminalization of the product and consumer.",1
it is frightening to learn about all these shark attacks but these surfers should be aware of the risks associated with the sport.  relocating the sharks should be a priority and it would be in the best interest to establish a moratorium on water sports until the shark epidemic is dealt with.  closing beach in australia is a good precautionary method,1
I agree with this article completely. I used to take the pill for awhile and it did change my moods and make me feel weird and just off. So I switched to the depo shot and same thing. It made me feel super depressed and also made me gain a lot of weight. I have had some kind of bad side effect with every birth control I've ever tried. I refuse to take any form of birth control now except for condoms and I track my cycle so I know when I'm fertile.,1
I just read this article about the doom of bananas that made me feel like an idiot. I like to think i am smart enough to process this type of article but the words used just had me lost. I wouldn't bother reading it if you still planned on it. It was informative but i felt like i was reading a manual.,1
"So a man murdered someone over a card being declined. At a Starbucks of course, this is just getting to be ridiculous. Someone gets pissy because they have no money and decide to hurt someone else that has nothing to do with it. The more news articles I read like this, the less faith I have in humanity.",0
"Hey,  I think that you should check out this article. I feel bad for the citizens down in Mexico City and South America. They are going through some troubled times and America is barely doing anything to help out with their situation. Those children do not deserve the life they are going through at the moment and I believe that we should do something to make them feel like they are proud to be apart of their country.",0
Some scum bag is at it again stealing naked pictures of people simply because they are celebrities and he can make money from doing it.  It blows my mind the level of shit people will do in order to make a buck.   It seems like people treat celebrities as if they are not people at all.  People that leave negative comments on celebrity pages are taking it to a new level.  People say the shittiest things to each other when they're hiding behind their computer screen.   This particular guy took it to the extreme by stealing their private photos.,0
"This is a sad story. There is a Rhino Orphanage, but a beloved rhino just passed about. They tried so hard to save this rhino, and unfortunately the baby rhino named Thula is the area that this happened in. It never gets easier. The other rhinos here are being taken care of, but it was a great loss, and we all feel so bad about it. The name of the baby rhino was Isibindi, and she will be missed.",0
"I cannot stand Donald Trump and his fear mongering. Most Muslim people I know are very, very kind people. It is so unfortunate there are so many hate crimes because of the ignorance our President continues to blast on twitter. It's not just Muslims. It's everyone that is not part of the Alt-White movement. Jewish people, LBGTQ people. Black people. It is fueled by hate and ignorance. Trumps Muslim ban did more harm than good! He just caused fear, creating a deeper divide in our country. It's sad.",0
"Trump continues to fuck up the nation. Did you read this story of how Trump wants to back out of the Paris Accord? As a nation we are finally trying to seriously address climate change and we are doing that with partners around the world. However, Trump the national embarrassment has seen to it that not only do we not continue trying to make the planet better, but we also betray our allies.",0
"I pretty much hate all wildlife including squirrels. They should  just go blast the little varmint. After all squirrels carry rabies and other diseases even if they say small animals seldom have rabies. Once you bite a human, it's over and you deserve to die. It is kind of funny though these elderly people not being able to get away. Why does everything wacky always happen in Florida. Like 30% of anything strange happens in Florida. Frankly I think some reporter made the whole thing up. Squirrels are not going to attack multiple people. Sure they might on a rare occasion bite someone but not three people. Then again it's Florida so common laws and logic go out the window. ANyhow thought you might enjoy some rambling on some things I read. Take care buddy. Later.",0
This will not end well. People have to improve their own country. Taking a shortcut by moving to a better country will just result in the host country suffering. The best citizens will work hard to improve their country. They will not give up and leave. Lots of blood was shed in many of the countries that migrants seek to live in.,0
Oh my god. Did you hear about this story of this family of two girls that got killed on Halloweed? Apparently they were hit in a trailer and that cause them to die. Could you imagine just wanting to go out and have fun while trick and treating but then you get the sad news that you daughters are dead? This is heartbreaking for that family.,0
"I don't really understand the uproar over some birds.  Maybe I am being just unsympathetic, or maybe I'm not as understanding as I thought I originally was.  To spend all this money, and all this time, to save these birds, seems kind of silly to me.  Why don't we focus the funds on something else that actually helps people?",0
This is sad that a company that is based here in the US and that actually manafucters its products in the US is in debt. More effort should have been placed to ensure company's success. More companies should be encouraged to manufacture their products in our country while also making them affordable and appealing.,0
"Wow.  Let me get this straight: The German Consulate are ""invaders"" but all of the Middle East and North Africa pouring into Europe like the Camp of the Saints is ""refugees"" and if we complain about it, we're racists.  Here's an idea:  All Muslims, Arabs, and whatever else we're not supposed to notice this week can go back to the Middle East, and then our ""invading"" consulates and embassies will be HAPPY to go back to where we came from.  Never speak to us again.  Ugh.  ""The Taliban.....""  Yeah, no, the word you're looking for here is MUSLIMS.  The MUSLIMS are the problem, not the Taliban.",0
"Was this really Neo-Nazi fucktards?  Or was this a left-wing attempt to incite minorities and drive them to the polls?  Why are we not past this crap?  Ridiculous.  I love a lot of things about being Southern, but this crap drives me nuts.  Who does this?  Can we bring back the stockade?  Tar and feather?",0
"I'm glad I don't wear contacts, because I'm so lazy with them that I would likely become infected and that would be horrible for my already terrible eyes. I read an article that said that people who leave their contacts in while they sleep are more likely to get an eye infection that can cause blindness. Makes me wish I could fix my vision to perfection again. I hate that I have terrible eyesight and have to rely on primitive glasses or risky contacts. It's not  fair and I am very upset about it. Does anyone want to donate their eyes to me? I promise I will take good care of them. If only I could grow new eyes or get badass bionic cyborg eyes that can shoot lasers, then i could defeat the bacteria and be a hero to the human race. Well that's all silly pipedreams. I just have to deal withit",0
"Hey, here's another article that I'm sending to you for no good reason, since neither of us are interested in this kind of thing. It looks like more people died for shitty reasons, but maybe some are still alive. And, if there's anything that people love, it's the idea that things can be ok and / or get better. People fucking love this stuff. But, I did think that the bit about a HEN being rescued was out of place. haha. So, what do you think?",0
"Male models are paid a lot less than female models, which is interesting considering all of the news lately about a ""wage gap"" that some people believe exists. Each industry has a different set of pay and things and that's fine, you have to look at the individual characteristics when judging whether something is wrong. It's very interesting that this is starting to change though, as male products become a bigger market for companies.",0
"This is what happens when you take in people from an archaic civilization.  All of these refugees need to be throw back into their mud pit. Their religion embraces hatred. Let them figure out how to live in peace in their own countries, then we can allow them into civilized world. Is it is now, I think all of Europe is doomed.",0
This article held some very valid views that I have been trying to explain for years. The hypocrisy that America generates is overwhelming and others can see this too. We are holding ourselves so high up as a free country meanwhile a black man can not even get pulled over without having a white man pulling a gun on him.,0
"It may make me sound horrible, but I'm torn on this. No one should have to suffer like that for the crime of theft, it's barbaric, but if it really was a twenty-something that was part of an armed gang, I'm slightly less sympathetic about their victims retaliating. If it was a child, however, this is insanity and just horrifying.",0
If you are wearing contacts for your vision to improve then you should be sure to take them out when sleeping.  You can get some bacteria in your eye that will accumulate and might cause problems if you do not do this.  I forgot what the thing was called but it might even cause the contact user to become blinded.,0
"I think China has a real problem with safety standards and that's why they have so many accidents in their various industries. It's really sad that they place economic growth over human lives. If they did implement safety standards, they wouldn't lose so many lives or potential workers and people that care for children.",0
This really saddens me that people are so lost now a days. It never solves anything to hurt other people and this just shows a lack of judgement and remorse. It feels as though there had been a disconnect with humanity and we do not have the respect for each other that e once had. I hope that this person can find their way to a better path.,0
"I can't say that I specifically care about the election, and would rather have someone besides the two main parties win for once. I also personally dont like Trump, as I find him to be a rather bombastic idiot, and wish Hillary wuold have won, though I didn't particularly want either of them. I hope he takes the stress of the election into becoming a better leader.",0
"I think it is crazy that these employees were put through this at Well's Fargo. I have never worked at a bank before, but being told to reach a quota, even by the means of doing illegal tasks to accomplish what they needed to do. I can't imagine coming into working everyday and wondering if I was going to be considered a good or a bad employee. It would infuriate me to have earned a bonus and then be told I cannot have it because I am being developed as an employee. I am glad they decided to make the change. It sounds better for their employees.",0
"Did you hear about the 3 year old that climbed into the gorilla enclosure and was dragged around by the gorilla. The zookeepers had to shoot the gorilla. Apparently, there were no problems with the barrier. I'd like to know how the little boy got in there. Based on what I read, I don't really take issue with the zoo or the gorilla. The barrier was at the right standard, and the gorilla did what a gorilla is going to do if something like that happens. I place the blame on the parents who somehow let their 3 year old child climb into a gorilla enclosure. Were they not paying attention?",0
"If you hear a ringing in your occasionally, don't be too alarmed. If you hear it persistently for quite some time, I would be slightly worried and definitely more alarmed. This could mean that you eventually lose your hearing. Tinnitus is a common thing to experience and usually is nothing. But sometimes this can be an early sign that you could lose your hearing. I strongly encourage people to go and get this checked if they experience frequently and definitely educate yourself on it.",0
"Poor orangutan. I hope her treatment is successful and she is able to return to living in the wild, or at least in a zoo. You hear a lot of stories these days about illegal animal trading. Humans need to learn that wild animals are not there for our entertainment and should be kept in their habitats.",0
"I just read that Kevin Meaney, a standup comedian and actor has died. Although I don’t remember him very well, according to the article I read he was a celebrity of some notoriety in the 1980’s and 1990’s. Mr. Meaney was in the CBS sitcom ""Uncle Buck,"" it was only on for one season in 1990, and he made an appearance on an episode of ""Saturday Night Live. He was on the Johnny Carson show, too, which was the top-rated late night talk show for decades. I really miss all the bright comedic talents that launched their careers on the Carson show. So many of these great comedians of the past have inspired budding comic talents of today. They will be missed!",0
"Floyd Mayweather owes a jewelry store some money. It seems like it's the richest people in the world that always find some excuse either not to pay taxes or not to pay someone money that is owed. He has all that money, and he has to be sued to pay for something that he could have easily paid for in full upfront. People like him are ridiculous. There are so many people out here starving, and here he is sitting in his mansion not paying for something he bought.",0
"Gosh, the emotions I felt while reading that. Being a nurse, I would be so scared of such a mass emergency and worrying about it people would make it or not. It disgusts me that innocent people would be used as human shields. How could someone do that to someone else? And they purposely brought them into the center of the city with the intention of using them as human shields.",0
"It is unfortunate that Venezuela seems to go through so much as a country due to politics. I do not know why the United States of America will not be more proactive in helping this less fortunate country. A lot of people complain about Chavez, but that seems to be when the country was the most stable.",0
I am not sure what I just read. It seems to be about some sports event which I care little about. Sports are not my favorite thing and I don't know how anyone could lose sleep over a sports event. Much more important things in life. I also am not sure how to write such a long talk based on a very short paragraph about sports.,0
"Yo. I hope that you are ready to read a long ass article about things that both did not make a difference in the election and things that enough people decided did not fucking matter. It's another take on ""look at what an asshole trump is"" It's totally true, but nothing changed because of things like this so I don't see the reason of rehashing it. Trump's a real mother fucker, but he was a white man, so enough assholes voted for him. Anyway, please enjoy yet another garbage article.",0
"I don't believe this at all.  I think people are overreacting to the news that Trump was elected president.  There are always bad apples out there, no matter who the president is.  To blame this on the president, right after he was even elected, is wrong.  Give the guy a chance and get over it and try to make something positive of this.",0
"What a terrifying ordeal that these plaintiffs went through. If I was them, I would be suing whoever was responsible, too. I try to avoid putting myself into situations like these, but life often does not care what you want. I hope that these people get the closure that they are seeking. I know I would want closure.",0
"Reading an article that is basically on the fear and risk of the Zika Virus and how it is currently an issue. It doesn't affect my fellings at all. It is clearly and issue but they'll make a vaccine for those who don't become immune by way of their own system, then the virus will become resistant to the vaccinations and it will be a never ending up and down cycle that we see all the time. I simply just can't let something like this, despite the risk, affect my feelings and emotions.",0
"Reading the article, I was disgusted knowing that a father had not only killed himself but took away the lives of his two sons as well. The only reason why that man even killed himself was that the police saw him killing his two children. People in this world today shouldn't lose their lives due to a crazy/selfish elder.",0
"This is totally unsurpising for the UAE. The laws are usually lenient in these extreme cases though, which makes this occurence a strange one. There is some ulterior political motive at work here. This woman's misfortune is being used to advance some goal most likely. I wonder what they're up to. What do you think?",0
I just read an article about the awful treatment of animals of zoos in foreign countries from us. Feeling a little down thinking of how these people could treat the animals how they could continue to raise animals in zoos where people will come and view them while they're ill hurt and some even dying. Even after receiving help to get these animals to a better location where they can be cared for properly other zoos are still continuing with bad treatment and allowing visitors to come witness it. Just like a child animals depend on us if we have them caged either let them out of the cage or take care of them why is that so hard for people to understand or do?,0
"Not that we need to necessarily get ourselves overly involved in the affairs and well-being of other countries, but we should definitely be paying attention to what is going on in the world around us. There is human suffering everywhere and I think that most of the time we are completely oblivious to it, or we don't want to face it. I believe that it is a good thing to be able to realize how cruel human beings can be to one another and to appreciate what we have when we have it and not take things for granted. Considering we could always have it much worse.",0
"While reading this article all I could think of is how much of a shame and alarming it is of the recent shootings that have been taking place all over the USA. I know we have talked about guns and ownership in the past, but I'm starting to think it is important to look at what we can do to stop these acts and how we can make a change ourselves. I also was surprised that they did not try to take the story and flip it into being some type of political debate about how the shooter was made about politics or a race war.",0
"I have never heard of any of the people mentioned in this article.  I did not even know that there is a monarchy in Thailand.  It sounds like the king that died recently was very well liked by the Thai people.  Anyway, I hope that this lady heals quickly from her illness and that she has a prompt recovery.",0
"It is sad that this is what is needed to get some people to pay attention to the immense damage that has been and is continuing to be done by global warming. Something should not have to affect you in order for it to matter. There are things that are a lot more important than your coffee fix. For instance, the people-like the people in the story-whose livelihoods are being put in danger because of global warming.",0
Reading about atrticles like this in a country i dont care about has no meaning to me. Im lower class worker in the USA. This kind of stuff makes no difference in my life because i struggle to even feed my kids. People facing hardship in other coutries is there problem not mine and i have no real feeling towrds those people,0
"This article is very, very, eye-opening and interesting to read about the the seven biggest threats that President Trump poses to the environment. I think with President Trump backing out of the Paris Agreement and not really focusing a little bit of more efforts on global warming, there can be a big problem in the future.",0
"So sad! The middle east just keeps getting worse.  I hate what’s happening to these people, but I’m not sure how to solve it.  I wish there was a simple, easy fix.  However, it seems like every time we try to fix something it just gets worse.  It’s such a complex situation with no easy answer.  Unfortunately, I don’t see it being solved any time soon.",0
"Just read that due to climate change, hotter than normal temps may be the new normal. In 2013, temps screamed up to 122 F. in Australia, which is frightening. But when you think about who really has the capacity to change this -- which is each individual -- it gets even more frightening. The primary cause of climate change is just too many people, full stop. I do not have much hope that people will stop procreating to save themselves, and this is the biggest tragedy of all.",0
"I didn’t know that cocunuts are becoming in short supply.  It was a very interesting article.  I didn’t realize how many things are made with cocunut or that they have some kind of bank type of thing to keep the seeds.  I find it so amazing to learn about things I knew nothing about.  I love cocunuts and did buy some cocunut oil but haven’t used it yet.  I heard that the oil was good for your skin and hair, although I haven’t tried it yet.  Reading the article made me think about the show “Naked and Afraid” since the players are often in the jungle, trying to survivor and finding cocunuts on the trees.  Or on the TV show Survivor, where they often eat and drink coconut juice.  In honesty, I don’t know if I have ever eaten a cocunut even though I thought I did.  I eat mangos, kiwi’s and oth",0
There was this crazy story in the news the other day. Two guys were shot in Pennsylvania. One was shot twice in the stomach and the other was shot in the back. There were no arrests or anything and there was not stated motive. I wonder if it was a random thing or if they were involved with drugs or something? I guess we'll never know...,0
"Jeez, who would have thought that those little guys could wreak such environmental disaster.  But this is a classic example of people who think their one indiscretion (dumping the fish in the river) is harmless.  Much like someone who starts a forest fire, we should have laws making the person responsible liable for the cost of cleaning up the mess.  Not that we'd ever catch them.",0
"Wow, can you believe he survived in the jungle that long on his own?  It is amazing what the human body is capable of hey?  I remember the last time I went a couple days without food and it was so intense.  People think they are ready to survive in the wild but we really have so few skills to get food for ourselves without the right tools.  It's amazing that he was found after all that time.  I wonder how long it will take for him to recover?",0
I can't believe that there has to be so much violence and bad in the world.  The part of this article that really got to me was that the Muslim women were being raped and that doctors and nurses who wanted to help the people there were being treated rudely.  It would be awful to have to live under these kinds of conditions.  It would be awful to have the prices of food go up because of blockades and other reasons.  It would be stressful and scary.,0
"There is some killing in Indonesia most likely related to Muslims. Overall I'm not surprised by this news, the Islam religion holds many radicals and there are enough proof that the top leaders of these Islam groups support oppression. Just look at at all the hajibs in these muslim countries these are sad pathetic men that are afraid of women.",0
"So, I just read this article about a series of bombing in New York and New Jersey and how these acts are being viewed as an act of terrorism. Sometimes I still cannot believe that we lived through 9/11, especially because before that I had never even heard the word terrorism or knew what a terrorist attack was. And now, we live in a world where we are constantly hearing about possible terror attacks or terrorists regularly on the news. It just makes me absolutely sick that this is the world I am raising my kids in and that we have to live in fear of someone trying to kill us or setting up bombs to surprise attack people. The fact that we cannot live a carefree life anymore because of the sick minds of individuals scares me daily and makes me wish I could keep my kids in a bubble!!!",0
This story is just sad and I just feel like there should be something that we can do to prevent killings of wild animals just because they own the earth as well as we do. Just because humans are expanding and advancing in technology it does not mean that we kill and we hunt everything that we see. It is heartbreaking.,0
"It aggravates me that in our modern society leaders are condemned before they even have an opportunity to lead. It will happen forevermore into the future no matter who wins elections from here on out. The issue is not opposition so much as it is the ability to organize against someone anymore. Using the internet, it is quite easy to gather a group of thousands and perhaps even hundreds of thousands to combat against something vile or unwarranted. The problem is Trump wasn't even given a chance. Now that things have played out, perhaps some of those people were right about their hatred or grievances but its entirely unfair to subject any president of our country to this before they have even been given the chance to lead.",0
"Hey I was just reading an article about a teacher bashing president Trump. You know my position when it comes to Trump, you know I dislike the man and all; however, I do not believe a teacher can use his position to bash someone especially on school grounds. I believe he can state his opinion, but not disguise it as the truth. That could be very dangerous.",0
I think it is crazy to think that the Zika virus is just going to disappear. I'm really worried about getting bit by an infected mosquito and then getting pregnant. I wouldn't want anything to happen to my baby. This person thinks that we should just put girls in a room with infected mosquito's and let them get bit. I don't think you can prevent immunity that way. I don't think this virus is just going to disappear. I think something has to be done to prevent it from infecting more people. It needs to be controlled. I think it is sad for those that have already gotten the virus. Something has to be done to help these poor people.,0
"Oh, but global warming isn't real, right? We have all kinds of time to fix the problem, right? It's not humans, it's natural variation, right? Holy crap are we ever ostriches as a species - are we going to dig our heads out of the sand in time? Change has to happen, and it has to happen now, we can't wait for all the old white men who run things to die",0
"Do you know about Zika virus news ? That like dengue and West Nile virus, this mosquito-spread disease is now going to be a regular fixture — and a perennial risk for pregnant women. The huge bloom of Zika activity in the Americas right now is unprecedented. A longtime US Army scientist who is now semiretired, Halstead believes Zika will vanish in a few years, likely for decades. That’s the way another arbovirus, chikungunya works, he wrote in an article in Emerging Infectious Diseases last year. “The rate at which people are getting infected right now certainly suggests that we’re heading, within a year or two, to achieve sufficient herd immunity for this virus to die out,",0
"How awful. I have the feeling things like this are going to get more and more common - racists are going to feel more comfortable and much bolder if there's someone in office that seems to approve of actions like these. We need a leader who takes a strong stance against racism and hate crimes like this, or our country will continue to fracture.",0
It saddens and scares me that people don't see terrorists for what they are: radicalized individuals who have gone rogue. The vast majority of Muslims are peaceful people who just want to live their lives and practice their faith. This country needs to be educated on other cultures so we stop fearing the unknown. Building more walls and dividers between different groups of people won't help anything.,0
"It's so insane that people today, specifically white people, find the need to continue to discriminate against a group of people that they have already tormented for hundreds of years. There is something I call ""little man syndrome"" mostly referring to when short men feel the need to overcompensate for their height by being very aggressive and loud. The white people that commit these kinds of crimes suffer from a severe case of little man syndrome.",0
"I'm no parent and I completely believe Donald Trump is a horrible man. With that being said, I don't think it is correct to shun your child from having a different belief as you. Children should be able to freely be able to open up a discussion with their parents and analyze their opposing views without worrying if they will receive any type of punishment. I love jokes and pulling pranks, but to do that to your own child and then to publicly embarrass them...well that doesn't seem funny at all to me. It worries me that the child will from now on tiptoe around certain topics for fear of upsetting their parent.",0
It's weird how I don't really feel sorry for these people. Timeshares just seem like a terrible idea and I've always associated it with conspicuous consumption. Really...just rent a hotel room when you can go. Buying into a house with other people sounds like a total hassle and a problem waiting to happen. But I can't stand how grimy the companies are and how they jerk people around. It just shows that the whole timeshare concept is about digging into people's pockets. And the only way to get them to stop doing that is to put them out of business if they don't want to play fair.,0
Death to all cops! We cannot allow the police force to continue existing. They are nothing more than government sanctioned mass murderers that exist to protect White capitalist interests by slaughtering hundreds. We must deceively destroy the police as a concept without any hesitation or remorse. All police are our enemies! There are no good cops!,0
"Three quarters of a year after the Zika outbreak was declared a global health emergency, the virus has infected almost seven hundred thousand men and women across Latin America. One estimate in the tens of thousands represents the number of infected expecting mothers. This is feared to result in fetal deformities.",0
"That is just crazy that a person waiting on his surfboard was attacked by a shark.  That must have been pretty scary.  I am glad that he didn't lose a leg or anything, but still, that would have been very scary.  All of the sudden, boom, you are hit by a shark.  I don't think I would want to go to that place again to surf if I was a surfer.  I think people need to be cautious when surfing.  I don't think it is really our place to force sharks away, as they live in the water.  I think people just need to be smart and surf where there is a very low chance of being attacked by a shark.",0
A mayor and his bodyguards in the Philippines was shot and killed by local law enforcement. He was in to the illegal drug business. He was elected to take a stance against drugs. It's really weird to think that a mayor was the one taking part in the illegal drug trade. It makes me wonder who can you really trust. He was said to be a narco-politician. Sad to think the people can't even trust his own mayor.,0
"I don't understand what I read here.  The students were hijacking buses?  What the hell?  Regardless, the local police should not have turned them over to a drug cartel.  I'm sure they are probably dead by now, but I support the family finding out what happened and get justice.  They were kids, they didn't deserve to be killed for this.",0
"Man is there some issue with the quality of air in India.  I'm not sure if I would be willing to take a trip there.  There seems to be a heavy smog lingering over the town that has caused a number of respiratory illnesses as well as shut down some schools.  I have just read that air quality readings have been taken from some scientists.  They found the quality of the air to be like smoking 40 packs of cigarettes a day.  Yet, the local media is reporting something more like two dozen.  I'm not sure who to believe but either way it seems like quite a dangerous situation to me.",0
"That's incredibly disgusting. I feel like it should count as a hate crime, and everyone on that boat who had anything to do with that incident should be brought before a judge and made to answer for their involvement. I really hope the LGBT community organizes some kind of boycott; Royal Caribbean should be made to feel financial pain for their negligence",0
"Things seem to be quite bad in Yemen. I can't believe is not only the United States conducting drone operations or military operations for that matter in Yemen. Saudi Arabia and Qatar are also in it. Things must be very bad overthere. I have little background about the issue in Yemen, I wonder what it is that Saudi Arabia and Qatar have to gain hehre?",0
So there were the guys who were basically mad the government made local land into a wildlife refuge. They went as far as getting a militia together. They had guns and were watching. They had a whole group of them involved. The problem is they shot and killed someone. Can you say it went to far? I do. I think the whole thing was a bit much. I mean they just took over the federal land. You can't just do that no matter what you stand for.,0
"Hello Friend. How are you? How is your family? We had some time without contact, we should avoid that and always communicate. Of sure where you live this that I am going to say to you is already news but, friend, you must take care of you and your family please. I do not know if you found out but I read in a digital online newspaper samples of violence in Philadelphia, I could not get out of my head that you live in that place. Apparently a person who was armed shot in the stomach to an elderly man and another person who was accompanying him. One of the reports I've heard from the police is that the crime weapon has not been found, which makes me suppose that until now the police have no idea who was, and neither the clues to catch the bad guy. The police do not know anything so it means t",0
While this seems like good news that there are fewer and fewer cases of Zika I would be lying if I said it wasn't still alarming.  It seems very strange that such a huge virus with a widespread development and all of the media attention is now just a minor issue.  It's either hiding somewhere are there's worse on the way.  Or it could have all just been media hype to sell TV.  Hard to say but suspicious all the same.,0
"I don't really feel much of anything at all reading this, I think celebrity deaths are so common in the news that it is really difficult to conjure up any emotion about them. I guess I feel mild interest? I learned a few facts about the singer of a song I have heard fairly often over the years, so it is interesting to have new information, which always feels rewarding in a way. I guess I should feel sad but I just don't think it's possible for me to feel sadness every time I read about someone being dead. It makes me feel a bit tired I suppose.",0
I feel so bad for that innocent customer. This is something that is unfortunate and a random freak incident. All over a declined card this man got so upset that he had to take it out on other people. It is shocking to me that some people can have so much anger in them to do something like that. That person that was shot was just going there on a normal day to get coffee and now his loved ones can't see him no more all because someone got worked up over a declined card. I guess we need to have security every where nowadays it seems. No place is safe to go. You can't even go to the coffee shop without worrying someone is going to pull out a gun at you.,0
Thinking about air conditions in other countries I wonder if other countries who have the capability can help out. The article I read was about air quality and I wondered if it's hard to teach Indian citizens the affects of what they are doing. Maybe teaching them in school would help. It seems many people are suffering and changing for the better would benefit a lot of people. I guess us caring about those would also be beneficial to us because we all share the same planet.,0
Kylie Jenner pretending like she cares about other people.  She makes a transparent marketing move to promote her own product by making up reasons other companies products are bad.  It's disingenuous faux concern and anyone who reads it should see through the crap.  It is disgusting and she should just advertise like a decent human being would.,0
"I had to read another article with zero formatting for a survey. This one was about war in the Middle East. It was pretty depressing to read. Religion makes people do such horrible, hateful, stupid things. Apparently kids just pick up explosives, people get their heads blown off, little girls die for no reason. For what? Because someone's imaginary friend in the sky is slightly different from their imaginary friend in the sky? Ridiculous, disgusting. Imagine what these people could have accomplished if they dedicated themselves to knowledge instead. We could be on other planets, we could live for thousands of years or more. But nope, we'd rather hate and murder each other of something as stupid as ""God"" or ""Allah.""",0
I heard almost 80 people died from an explosion.  It was caused by lightening or something.  Crazy huh?  I hope nothing like that every happens here during a fuel crisis. Over 100 were injured.  So sad.  I wonder what all those people who survived are going to do.  Maybe the red cross will set up something.  How can I find out?,0
